market,month,year,quantity,priceMin,priceMax,priceMod
AMRITSAR(PB),February,2012,4400,550,650,613
AMRITSAR(PB),February,2013,13100,1035,1527,1343
AMRITSAR(PB),February,2014,18220,674,985,829
AMRITSAR(PB),February,2015,26370,1395,1743,1567
AMRITSAR(PB),February,2016,22800,735,976,864
AMRITSAR(PB),March,2008,3900,470,512,490
AMRITSAR(PB),March,2009,15450,969,1136,1063
AMRITSAR(PB),March,2010,8675,780,961,873
AMRITSAR(PB),March,2011,6850,605,810,708
AMRITSAR(PB),March,2012,3800,475,650,565
AMRITSAR(PB),March,2013,7850,880,1243,1108
AMRITSAR(PB),March,2014,18345,739,1122,934
AMRITSAR(PB),March,2015,29400,1275,1504,1383
AMRITSAR(PB),March,2016,22850,705,1055,873
AMRITSAR(PB),April,2008,3950,529,535,532
AMRITSAR(PB),April,2009,33450,619,857,794
AMRITSAR(PB),April,2010,9400,659,852,763
AMRITSAR(PB),April,2011,13200,537,733,665
AMRITSAR(PB),April,2012,13650,497,681,592
AMRITSAR(PB),April,2013,20020,1021,1271,1146
AMRITSAR(PB),April,2014,22400,633,1052,869
AMRITSAR(PB),April,2015,34000,1080,1280,1180
AMRITSAR(PB),April,2016,32400,630,1004,811
AMRITSAR(PB),May,2008,10150,487,492,488
AMRITSAR(PB),May,2009,30200,568,731,689
AMRITSAR(PB),May,2010,11070,498,671,588
AMRITSAR(PB),May,2011,10680,427,636,595
AMRITSAR(PB),May,2012,9493,525,656,594
AMRITSAR(PB),May,2013,28570,888,1131,1024
AMRITSAR(PB),May,2014,18520,742,1158,977
AMRITSAR(PB),May,2015,52300,952,1240,1100
AMRITSAR(PB),May,2016,33750,471,823,675
AMRITSAR(PB),June,2008,5700,415,417,415
AMRITSAR(PB),June,2009,26080,512,636,609
AMRITSAR(PB),June,2010,12900,468,605,541
AMRITSAR(PB),June,2011,8020,375,577,490
AMRITSAR(PB),June,2012,13800,503,707,604
AMRITSAR(PB),June,2013,26300,857,1301,1096
AMRITSAR(PB),June,2014,20654,680,1320,1073
AMRITSAR(PB),June,2015,50510,1208,1636,1460
AMRITSAR(PB),June,2016,23600,441,800,601
AMRITSAR(PB),July,2008,5560,573,606,590
AMRITSAR(PB),July,2009,13785,711,715,712
AMRITSAR(PB),July,2010,11500,432,679,576
AMRITSAR(PB),July,2011,3900,600,817,708
AMRITSAR(PB),July,2012,12800,523,790,653
AMRITSAR(PB),July,2013,16850,1514,2006,1789
AMRITSAR(PB),July,2014,33400,1377,2255,1841
AMRITSAR(PB),July,2015,40590,1388,2044,1728
AMRITSAR(PB),July,2016,26100,479,902,665
AMRITSAR(PB),August,2008,3510,796,823,809
AMRITSAR(PB),August,2009,18785,837,879,858
AMRITSAR(PB),August,2010,8650,684,937,813
AMRITSAR(PB),August,2011,6560,783,1183,975
AMRITSAR(PB),August,2012,14525,494,821,670
AMRITSAR(PB),August,2014,33182,1195,1943,1548
AMRITSAR(PB),August,2015,18050,2132,3000,2647
AMRITSAR(PB),August,2016,32350,540,996,741
AMRITSAR(PB),September,2008,2100,800,878,825
AMRITSAR(PB),September,2009,8375,854,933,893
AMRITSAR(PB),September,2010,10600,1193,1421,1314
AMRITSAR(PB),September,2011,9260,1025,1363,1204
AMRITSAR(PB),September,2012,11210,488,802,669
AMRITSAR(PB),September,2013,6155,3650,4840,4240
AMRITSAR(PB),September,2014,16620,1235,1665,1450
AMRITSAR(PB),September,2015,7130,2644,3406,2981
AMRITSAR(PB),September,2016,22950,436,738,558
AMRITSAR(PB),October,2008,6900,847,860,847
AMRITSAR(PB),October,2009,4595,1646,1685,1665
AMRITSAR(PB),October,2010,3700,1455,1736,1655
AMRITSAR(PB),October,2011,6400,907,1167,1054
AMRITSAR(PB),October,2012,10500,623,884,750
AMRITSAR(PB),October,2013,8600,2878,4511,3700
AMRITSAR(PB),October,2014,13500,1188,1754,1472
AMRITSAR(PB),October,2015,31250,1881,2692,2292
AMRITSAR(PB),October,2016,21500,546,779,677
AMRITSAR(PB),November,2008,8235,1062,1078,1067
AMRITSAR(PB),November,2009,9200,1686,1686,1686
AMRITSAR(PB),November,2010,9000,1697,2050,1855
AMRITSAR(PB),November,2011,9382,866,1046,957
AMRITSAR(PB),November,2012,3650,640,1160,1005
AMRITSAR(PB),November,2013,10800,2335,3285,2765
AMRITSAR(PB),November,2014,23250,1088,1716,1416
AMRITSAR(PB),November,2015,21350,1556,2064,1792
AMRITSAR(PB),November,2016,27600,607,950,775
AMRITSAR(PB),December,2008,11300,1235,1259,1243
AMRITSAR(PB),December,2009,9740,1284,1629,1465
AMRITSAR(PB),December,2010,13022,2167,2786,2471
AMRITSAR(PB),December,2011,11319,664,873,800
AMRITSAR(PB),December,2012,5900,800,1333,1183
AMRITSAR(PB),December,2013,12020,1180,1767,1463
AMRITSAR(PB),December,2014,30300,1233,1821,1538
AMRITSAR(PB),December,2015,27650,1113,1561,1343
AMRITSAR(PB),December,2016,11900,633,1033,830
ANGUL(OR),November,2016,450,1400,1600,1500
ANGUL(OR),December,2016,40,1000,1600,1400
ASANSOL (WB),August,2016,4700,1110,1300,1205
ASANSOL (WB),September,2016,7450,1078,1347,1213
ASANSOL (WB),October,2016,7550,972,1175,1094
ASANSOL (WB),November,2016,9050,1266,1476,1368
ASANSOL (WB),December,2016,6550,1222,1557,1443
AURANGABAD(MS),June,2016,3695,338,900,615
AURANGABAD(MS),July,2016,7811,231,797,514
AURANGABAD(MS),August,2016,7732,154,716,436
AURANGABAD(MS),September,2016,13176,161,561,362
AURANGABAD(MS),October,2016,11757,158,616,394
AURANGABAD(MS),November,2016,8557,226,867,547
AURANGABAD(MS),December,2016,9495,207,818,510
BALLIA(UP),January,2016,600,1400,1500,1460
BALLIA(UP),February,2015,1400,1700,1783,1750
BALLIA(UP),February,2016,3800,1181,1260,1224
BALLIA(UP),March,2015,1100,1700,1800,1750
BALLIA(UP),March,2016,4000,1036,1110,1066
BALLIA(UP),April,2016,11100,913,995,939
BALLIA(UP),May,2015,2900,1383,1450,1408
BALLIA(UP),May,2016,14620,870,956,901
BALLIA(UP),June,2015,6300,1473,1531,1499
BALLIA(UP),June,2016,13500,813,872,842
BALLIA(UP),July,2015,500,1750,1850,1800
BALLIA(UP),July,2016,9600,833,893,861
BALLIA(UP),August,2015,60,3950,4200,4000
BALLIA(UP),August,2016,9750,908,976,938
BALLIA(UP),September,2015,820,4261,4414,4321
BALLIA(UP),September,2016,9900,802,858,831
BALLIA(UP),October,2016,13200,783,845,813
BALLIA(UP),November,2015,1400,2775,2925,2825
BALLIA(UP),November,2016,6500,837,897,867
BALLIA(UP),December,2015,7800,1335,1430,1380
BALLIA(UP),December,2016,6960,871,955,904
BAMPADA(OR),May,2016,100,1350,1400,1380
BAMPADA(OR),June,2016,90,1400,1475,1435
BAMPADA(OR),July,2016,17753,800,1375,1208
BAMPADA(OR),August,2016,100,1600,1650,1620
BAMPADA(OR),September,2016,100,1500,1600,1550
BAMPADA(OR),October,2016,300,1400,1467,1430
BANGALORE,January,2008,393806,174,671,472
BANGALORE,January,2009,374380,848,1554,1328
BANGALORE,January,2010,423649,502,1837,1267
BANGALORE,January,2011,375695,2029,3167,2731
BANGALORE,January,2012,531906,161,736,583
BANGALORE,January,2013,426367,857,1830,1551
BANGALORE,January,2014,606710,404,1296,1094
BANGALORE,January,2015,583681,313,1967,1602
BANGALORE,January,2016,507223,200,1943,1448
BANGALORE,February,2008,268281,161,534,461
BANGALORE,February,2009,296311,727,1390,1250
BANGALORE,February,2010,316685,495,1429,1011
BANGALORE,February,2011,367503,1082,1300,1186
BANGALORE,February,2012,363037,185,696,524
BANGALORE,February,2013,351372,966,1873,1537
BANGALORE,February,2014,522132,296,1017,797
BANGALORE,February,2015,405716,609,2018,1662
BANGALORE,February,2016,465640,200,1426,1027
BANGALORE,March,2008,271493,221,555,454
BANGALORE,March,2009,329870,543,930,801
BANGALORE,March,2010,368644,386,895,661
BANGALORE,March,2011,398464,611,748,683
BANGALORE,March,2012,386843,220,704,559
BANGALORE,March,2013,378399,615,1360,1123
BANGALORE,March,2014,683236,294,1078,748
BANGALORE,March,2015,443687,638,1660,1450
BANGALORE,March,2016,444696,200,1075,750
BANGALORE,April,2008,323078,193,467,386
BANGALORE,April,2009,314900,350,691,536
BANGALORE,April,2010,404805,287,730,545
BANGALORE,April,2011,372716,505,701,645
BANGALORE,April,2012,376769,305,726,596
BANGALORE,April,2013,377960,579,1213,1026
BANGALORE,April,2014,697423,307,1166,712
BANGALORE,April,2015,468522,552,1564,1385
BANGALORE,April,2016,426567,200,1102,753
BANGALORE,May,2008,358169,188,519,456
BANGALORE,May,2009,306002,394,682,551
BANGALORE,May,2010,395519,306,827,564
BANGALORE,May,2011,372034,557,743,661
BANGALORE,May,2012,407188,260,707,599
BANGALORE,May,2013,384205,566,1330,1149
BANGALORE,May,2014,591250,250,1495,941
BANGALORE,May,2015,420072,413,1904,1567
BANGALORE,May,2016,465936,218,1111,803
BANGALORE,June,2008,340708,240,590,483
BANGALORE,June,2009,301310,436,902,742
BANGALORE,June,2010,362618,324,958,630
BANGALORE,June,2011,368576,622,1000,847
BANGALORE,June,2012,402256,334,832,688
BANGALORE,June,2013,337186,843,1840,1517
BANGALORE,June,2014,496447,621,2296,1791
BANGALORE,June,2015,485652,940,2356,2068
BANGALORE,June,2016,418794,187,1276,903
BANGALORE,July,2008,302969,536,884,766
BANGALORE,July,2009,335728,512,886,721
BANGALORE,July,2010,376400,366,995,689
BANGALORE,July,2011,349686,844,1136,979
BANGALORE,July,2012,389497,387,901,784
BANGALORE,July,2013,349474,1404,2547,2241
BANGALORE,July,2014,399867,1294,2740,2426
BANGALORE,July,2015,505717,1192,2800,2432
BANGALORE,July,2016,452828,200,1272,985
BANGALORE,August,2008,354029,696,1013,919
BANGALORE,August,2009,398915,532,911,720
BANGALORE,August,2010,439552,482,1150,803
BANGALORE,August,2011,415124,949,1414,1183
BANGALORE,August,2012,471034,426,1035,870
BANGALORE,August,2013,511174,1349,4198,3319
BANGALORE,August,2014,440875,905,2485,2130
BANGALORE,August,2015,562187,1322,4578,2928
BANGALORE,August,2016,562522,200,1208,897
BANGALORE,September,2008,545344,268,805,674
BANGALORE,September,2009,591662,455,950,794
BANGALORE,September,2010,607514,979,1303,1145
BANGALORE,September,2011,713765,488,1427,1095
BANGALORE,September,2012,691674,334,1021,782
BANGALORE,September,2013,1289187,1709,4502,3196
BANGALORE,September,2014,941818,808,2185,1715
BANGALORE,September,2015,1194608,870,3734,3140
BANGALORE,September,2016,831895,195,1048,758
BANGALORE,October,2008,1029528,175,763,601
BANGALORE,October,2009,1040347,423,1682,1273
BANGALORE,October,2010,1059835,1050,1455,1318
BANGALORE,October,2011,1115174,370,1196,981
BANGALORE,October,2012,1098253,479,1203,987
BANGALORE,October,2013,1639032,2213,4698,3430
BANGALORE,October,2014,1412686,605,2037,1546
BANGALORE,October,2015,1612160,385,3365,2215
BANGALORE,October,2016,1620273,216,1103,680
BANGALORE,November,2008,782498,486,1090,926
BANGALORE,November,2009,720428,570,2186,1444
BANGALORE,November,2010,661830,1330,2055,1718
BANGALORE,November,2011,970352,384,1250,1048
BANGALORE,November,2012,903459,647,1736,1468
BANGALORE,November,2013,710266,960,4043,2709
BANGALORE,November,2014,1235389,145,2309,1403
BANGALORE,November,2015,1071872,205,3138,1618
BANGALORE,November,2016,1974018,196,1465,881
BANGALORE,December,2008,523198,613,1217,1007
BANGALORE,December,2009,550062,544,2458,1491
BANGALORE,December,2010,662016,2377,3290,2802
BANGALORE,December,2011,706820,294,973,754
BANGALORE,December,2012,515118,874,1852,1524
BANGALORE,December,2013,628220,655,2118,1504
BANGALORE,December,2014,842653,312,2212,1386
BANGALORE,December,2015,513186,217,2030,1343
BANGALORE,December,2016,947081,192,1315,875
BAREILLY(UP),January,2015,16240,1322,1322,1322
BAREILLY(UP),January,2016,18435,1149,1149,1149
BAREILLY(UP),February,2015,25150,1306,1306,1306
BAREILLY(UP),February,2016,16650,1088,1113,1096
BAREILLY(UP),March,2015,14510,1412,1412,1412
BAREILLY(UP),March,2016,11665,981,981,981
BAREILLY(UP),April,2015,16155,1437,1437,1437
BAREILLY(UP),April,2016,12895,891,891,891
BAREILLY(UP),May,2015,18910,1429,1429,1429
BAREILLY(UP),May,2016,28195,874,918,892
BAREILLY(UP),June,2015,17240,1675,1675,1675
BAREILLY(UP),June,2016,16665,739,802,761
BAREILLY(UP),July,2015,16895,1989,1989,1989
BAREILLY(UP),July,2016,13454,951,989,971
BAREILLY(UP),August,2015,10150,2991,3012,3003
BAREILLY(UP),August,2016,11306,839,859,850
BAREILLY(UP),September,2015,8270,4239,4239,4239
BAREILLY(UP),September,2016,9377,809,809,809
BAREILLY(UP),October,2015,18015,3102,3102,3102
BAREILLY(UP),October,2016,14046,679,713,696
BAREILLY(UP),November,2014,20550,1355,1355,1355
BAREILLY(UP),November,2015,10636,2463,2463,2463
BAREILLY(UP),November,2016,9505,625,690,662
BAREILLY(UP),December,2014,17216,1258,1258,1258
BAREILLY(UP),December,2015,15990,1528,1528,1528
BAREILLY(UP),December,2016,13924,742,751,746
BARGARH(OR),May,2016,7966,982,1145,1082
BARGARH(OR),June,2016,5270,1415,1580,1525
BARGARH(OR),July,2016,2083,1667,1863,1773
BARGARH(OR),August,2016,825,1393,1540,1493
BARGARH(OR),September,2016,517,1181,1315,1285
BARGARH(OR),October,2016,463,1236,1418,1355
BARGARH(OR),November,2016,727,1472,1617,1567
BARGARH(OR),December,2016,155,1240,1400,1330
BELGAUM(KNT),January,2008,27258,151,504,432
BELGAUM(KNT),January,2009,13835,675,1825,1625
BELGAUM(KNT),January,2010,48477,272,1912,1379
BELGAUM(KNT),January,2011,30423,839,4194,2006
BELGAUM(KNT),January,2012,46014,209,663,497
BELGAUM(KNT),January,2013,35626,681,1538,978
BELGAUM(KNT),January,2014,33927,344,1280,904
BELGAUM(KNT),January,2015,52506,561,1779,1093
BELGAUM(KNT),January,2016,61564,485,1826,1164
BELGAUM(KNT),February,2008,39658,142,419,348
BELGAUM(KNT),February,2009,9296,783,1250,1117
BELGAUM(KNT),February,2010,38433,258,1262,1112
BELGAUM(KNT),February,2011,33797,533,1363,1004
BELGAUM(KNT),February,2012,40955,187,550,414
BELGAUM(KNT),February,2013,47520,771,1698,1109
BELGAUM(KNT),February,2014,46708,298,848,608
BELGAUM(KNT),February,2015,27123,554,1776,1032
BELGAUM(KNT),February,2016,65100,346,1189,872
BELGAUM(KNT),March,2008,42229,175,410,360
BELGAUM(KNT),March,2009,5361,350,725,575
BELGAUM(KNT),March,2010,37610,265,815,685
BELGAUM(KNT),March,2011,18132,375,700,533
BELGAUM(KNT),March,2012,49051,207,593,440
BELGAUM(KNT),March,2013,58162,632,1269,982
BELGAUM(KNT),March,2014,48822,275,813,534
BELGAUM(KNT),March,2015,34289,550,1571,1040
BELGAUM(KNT),March,2016,53398,279,848,609
BELGAUM(KNT),April,2008,40950,155,460,377
BELGAUM(KNT),April,2009,247,320,650,550
BELGAUM(KNT),April,2010,49448,238,663,553
BELGAUM(KNT),April,2011,10932,320,680,480
BELGAUM(KNT),April,2012,50073,263,644,514
BELGAUM(KNT),April,2013,54733,572,1274,1025
BELGAUM(KNT),April,2014,36225,289,1127,731
BELGAUM(KNT),April,2015,44611,585,1366,1090
BELGAUM(KNT),April,2016,63638,306,884,618
BELGAUM(KNT),May,2008,15853,142,440,355
BELGAUM(KNT),May,2009,11552,320,675,618
BELGAUM(KNT),May,2010,41633,240,743,641
BELGAUM(KNT),May,2011,10794,325,650,450
BELGAUM(KNT),May,2012,70434,286,658,519
BELGAUM(KNT),May,2013,54202,566,1731,1026
BELGAUM(KNT),May,2014,41200,327,1299,747
BELGAUM(KNT),May,2015,33382,787,1749,1156
BELGAUM(KNT),May,2016,54105,294,1003,675
BELGAUM(KNT),June,2008,10927,270,580,472
BELGAUM(KNT),June,2009,22144,575,912,812
BELGAUM(KNT),June,2010,31212,285,854,733
BELGAUM(KNT),June,2011,33689,324,726,488
BELGAUM(KNT),June,2012,37976,334,726,608
BELGAUM(KNT),June,2013,34942,871,1708,1301
BELGAUM(KNT),June,2014,38459,524,1998,1059
BELGAUM(KNT),June,2015,41467,817,2342,1369
BELGAUM(KNT),June,2016,46384,318,1216,803
BELGAUM(KNT),July,2008,16640,351,804,647
BELGAUM(KNT),July,2009,14484,438,876,768
BELGAUM(KNT),July,2010,23498,300,971,811
BELGAUM(KNT),July,2011,34769,359,956,607
BELGAUM(KNT),July,2012,24452,453,867,711
BELGAUM(KNT),July,2013,32715,1209,2470,1724
BELGAUM(KNT),July,2014,32362,653,2564,1206
BELGAUM(KNT),July,2015,43191,1073,2800,1712
BELGAUM(KNT),July,2016,46778,326,1268,830
BELGAUM(KNT),August,2008,17789,400,825,740
BELGAUM(KNT),August,2009,12789,429,860,743
BELGAUM(KNT),August,2010,9268,542,1192,933
BELGAUM(KNT),August,2011,22075,436,1246,750
BELGAUM(KNT),August,2012,21995,544,1000,890
BELGAUM(KNT),August,2013,27590,2305,4010,3340
BELGAUM(KNT),August,2014,30487,688,2314,1233
BELGAUM(KNT),August,2015,36444,2081,4733,3389
BELGAUM(KNT),August,2016,33063,282,1102,817
BELGAUM(KNT),September,2008,22000,265,810,738
BELGAUM(KNT),September,2009,55849,402,925,779
BELGAUM(KNT),September,2010,21626,721,1514,1150
BELGAUM(KNT),September,2011,58775,607,1291,900
BELGAUM(KNT),September,2012,52802,469,957,748
BELGAUM(KNT),September,2013,53618,1716,3942,3253
BELGAUM(KNT),September,2014,49156,727,1994,1105
BELGAUM(KNT),September,2015,67404,2007,4593,3373
BELGAUM(KNT),September,2016,80170,213,918,695
BELGAUM(KNT),October,2008,25280,183,740,500
BELGAUM(KNT),October,2009,75095,415,1380,923
BELGAUM(KNT),October,2010,10713,700,1300,900
BELGAUM(KNT),October,2011,41641,525,1113,875
BELGAUM(KNT),October,2012,100827,347,981,731
BELGAUM(KNT),October,2013,75511,366,4544,2725
BELGAUM(KNT),October,2014,76072,608,1432,1043
BELGAUM(KNT),October,2015,108383,881,3269,2175
BELGAUM(KNT),October,2016,144865,317,1026,700
BELGAUM(KNT),November,2008,38375,394,1303,1019
BELGAUM(KNT),November,2009,63659,218,1882,1145
BELGAUM(KNT),November,2010,8844,1000,2500,1200
BELGAUM(KNT),November,2011,90587,368,993,729
BELGAUM(KNT),November,2012,81948,472,1383,1028
BELGAUM(KNT),November,2013,51243,609,3460,2490
BELGAUM(KNT),November,2014,74140,488,1461,992
BELGAUM(KNT),November,2015,52526,459,3118,1724
BELGAUM(KNT),November,2016,191325,340,1355,828
BELGAUM(KNT),December,2008,31922,433,1375,1125
BELGAUM(KNT),December,2009,51614,268,2463,1419
BELGAUM(KNT),December,2010,41875,685,3153,1791
BELGAUM(KNT),December,2011,83088,263,903,684
BELGAUM(KNT),December,2012,37997,633,1720,1203
BELGAUM(KNT),December,2013,21264,506,1984,1571
BELGAUM(KNT),December,2014,46667,576,1761,1155
BELGAUM(KNT),December,2015,49027,400,1961,1323
BELGAUM(KNT),December,2016,63516,304,1273,944
BETNOTI(OR),September,2016,510,310,1100,850
BHATINDA(PB),January,2010,240,1700,1700,1700
BHATINDA(PB),January,2011,9540,2596,3382,3121
BHATINDA(PB),January,2012,2013,583,784,684
BHATINDA(PB),January,2013,5000,1785,2728,2108
BHATINDA(PB),January,2014,6806,1266,1466,1366
BHATINDA(PB),January,2015,6165,1566,2220,1890
BHATINDA(PB),January,2016,5510,1218,1764,1459
BHATINDA(PB),February,2011,3266,1247,1473,1370
BHATINDA(PB),February,2012,150,500,600,550
BHATINDA(PB),February,2013,4415,1760,2050,1906
BHATINDA(PB),February,2014,5191,1366,1566,1466
BHATINDA(PB),February,2015,5615,1578,2273,1925
BHATINDA(PB),February,2016,2600,963,1400,1168
BHATINDA(PB),March,2008,1240,513,613,550
BHATINDA(PB),March,2011,4035,773,950,873
BHATINDA(PB),March,2012,4990,588,788,688
BHATINDA(PB),March,2013,2830,1247,1447,1347
BHATINDA(PB),March,2014,5951,756,1066,917
BHATINDA(PB),March,2015,3350,1283,1967,1700
BHATINDA(PB),March,2016,920,850,1138,1038
BHATINDA(PB),April,2008,450,483,600,533
BHATINDA(PB),April,2009,640,833,967,900
BHATINDA(PB),April,2011,3620,604,758,688
BHATINDA(PB),April,2012,12530,481,681,581
BHATINDA(PB),April,2013,6020,959,1060,1009
BHATINDA(PB),April,2014,6813,554,1067,809
BHATINDA(PB),April,2015,13325,925,1209,1067
BHATINDA(PB),April,2016,1643,725,1058,883
BHATINDA(PB),May,2009,1395,600,708,658
BHATINDA(PB),May,2010,8490,569,669,620
BHATINDA(PB),May,2012,12146,461,661,562
BHATINDA(PB),May,2013,7490,828,1021,925
BHATINDA(PB),May,2014,8635,718,1124,916
BHATINDA(PB),May,2015,12000,829,1773,1301
BHATINDA(PB),May,2016,1751,725,1047,881
BHATINDA(PB),June,2009,1510,620,720,670
BHATINDA(PB),June,2010,15915,555,655,605
BHATINDA(PB),June,2012,12776,507,707,607
BHATINDA(PB),June,2013,9009,1212,1358,1284
BHATINDA(PB),June,2014,5875,900,1512,1206
BHATINDA(PB),June,2015,6800,1154,1896,1525
BHATINDA(PB),June,2016,750,483,950,750
BHATINDA(PB),July,2008,5716,368,485,427
BHATINDA(PB),July,2009,598,900,900,900
BHATINDA(PB),July,2010,13832,559,659,609
BHATINDA(PB),July,2012,11270,598,798,698
BHATINDA(PB),July,2013,6810,1878,2174,2026
BHATINDA(PB),July,2014,5351,1365,2108,1737
BHATINDA(PB),July,2015,4810,1567,2246,1942
BHATINDA(PB),July,2016,2205,657,1104,857
BHATINDA(PB),August,2008,5312,493,642,568
BHATINDA(PB),August,2009,967,1025,1050,1038
BHATINDA(PB),August,2010,5757,647,747,699
BHATINDA(PB),August,2011,1972,1138,1338,1238
BHATINDA(PB),August,2012,10080,624,824,722
BHATINDA(PB),August,2013,6097,3562,4562,4065
BHATINDA(PB),August,2014,1370,1583,2017,1817
BHATINDA(PB),August,2015,9530,3681,4310,3993
BHATINDA(PB),August,2016,1650,626,983,779
BHATINDA(PB),September,2009,1085,1100,1100,1100
BHATINDA(PB),September,2010,665,1367,1600,1467
BHATINDA(PB),September,2011,2163,1131,1331,1231
BHATINDA(PB),September,2012,10788,609,809,709
BHATINDA(PB),September,2013,5385,4306,5306,4806
BHATINDA(PB),September,2014,6280,1316,2206,1759
BHATINDA(PB),September,2015,4070,4246,5021,4608
BHATINDA(PB),September,2016,2870,832,939,886
BHATINDA(PB),October,2009,1636,1482,1620,1551
BHATINDA(PB),October,2012,10835,860,1060,960
BHATINDA(PB),October,2013,4885,4520,5520,5018
BHATINDA(PB),October,2014,1960,1395,1660,1525
BHATINDA(PB),October,2015,6081,3265,4457,3904
BHATINDA(PB),October,2016,1010,500,893,693
BHATINDA(PB),November,2010,4647,2566,3066,2823
BHATINDA(PB),November,2011,1671,1113,1313,1213
BHATINDA(PB),November,2012,1950,1408,1608,1508
BHATINDA(PB),November,2013,5850,3655,4655,4153
BHATINDA(PB),November,2014,5430,952,1513,1239
BHATINDA(PB),November,2015,5240,2976,3971,3538
BHATINDA(PB),November,2016,260,700,950,800
BHATINDA(PB),December,2009,1318,1600,1600,1600
BHATINDA(PB),December,2010,5295,2415,2915,2665
BHATINDA(PB),December,2011,4328,876,1076,976
BHATINDA(PB),December,2012,5312,1239,1440,1339
BHATINDA(PB),December,2013,5667,2270,3233,2751
BHATINDA(PB),December,2014,1797,1889,2211,2044
BHATINDA(PB),December,2015,8290,1262,2062,1635
BHATINDA(PB),December,2016,4271,913,1115,1013
BHAVNAGAR(GUJ),January,2008,206507,229,316,273
BHAVNAGAR(GUJ),January,2009,442168,838,1207,1066
BHAVNAGAR(GUJ),January,2010,666784,985,1410,1199
BHAVNAGAR(GUJ),January,2011,424792,1819,3018,2437
BHAVNAGAR(GUJ),January,2012,626868,271,463,362
BHAVNAGAR(GUJ),January,2013,289514,1127,1594,1371
